s,name,country_name
http://example.com/id/49380183b,King John's bridge,Germany
http://example.com/id/49393251h,DoubleTree by Hilton Hotel Kuala Lumpur,Malaysia
http://example.com/id/49396766m,Heimatmuseum Großröhrsdorf,Germany
http://example.com/id/49423275m,Lindenweg 9,Germany
http://example.com/id/4943702m,Boonshoft Museum of Discovery,United States of America
http://example.com/id/49437554m,Klippelgasse 2,Germany
http://example.com/id/49439071b,Paradiesbrücke,Germany
http://example.com/id/49439273b,Röhrensteg Zwickau,Germany
http://example.com/id/49446358b,San Jose Tunnel,United States of America
http://example.com/id/49446399b,San Juan Tunnel,United States of America
http://example.com/id/49447251m,Zinnfiguren-Museum Goslar,Germany
http://example.com/id/49451068m,Casa-Museo Modernista de Novelda,Spain
http://example.com/id/49452330m,Eisenmühle Oderwitz,Germany
http://example.com/id/49452615b,Straßenbrücke Kössern,Germany
http://example.com/id/49452832m,Lindigtmühle,Germany
http://example.com/id/49457315b,Waldo Tunnel,United States of America
http://example.com/id/49457582b,Carolabrücke,Germany
http://example.com/id/494749b,Denka Big Swan Stadium,Japan
http://example.com/id/494766b,Wing Stadium Kobe,Japan
http://example.com/id/494773b,Q&A Stadium Miyagi,Japan
http://example.com/id/4947862b,Boston Convention and Exhibition Center,United States of America
http://example.com/id/4948040b,"Boston Public Library, McKim Building",United States of America
http://example.com/id/4948223b,Boston and Providence Railroad Bridge,United States of America
http://example.com/id/4948427m,Botanic Museum of Siatista,Greece
http://example.com/id/4948436b,Botanical Garden metro station,India
http://example.com/id/4948452m,Botanical Museum of the Mountaineering Association,Greece
http://example.com/id/49486469b,Elk Creek Tunnel Forest State Park,United States of America
http://example.com/id/49490599m,Fort Klamath Museum,United States of America
http://example.com/id/49495496m,Karl-May-Geburtshaus,Germany
http://example.com/id/4949765m,Boulton and Watt steam engine,Australia
http://example.com/id/49505699w,Islas Marietas National Park,Mexico
http://example.com/id/4950665b,Bow Valley Square,Canada
http://example.com/id/49511334b,Kittredge Building,United States of America
http://example.com/id/4951190m,Bowling Museum of Asturias,Spain
http://example.com/id/4952286m,Boyd's Windmill,United States of America
http://example.com/id/495276w,Royal Tombs of the Joseon Dynasty,South Korea
http://example.com/id/495286w,"Gochang, Hwasun and Ganghwa Dolmen Sites",South Korea
http://example.com/id/49535972m,Gellertmuseum,Germany
http://example.com/id/4956083m,Bramah Tea and Coffee Museum,United Kingdom
http://example.com/id/49568831m,Taieri Historical Museum and Park,New Zealand
http://example.com/id/49569029m,Göschenhaus Grimma,Germany
http://example.com/id/495733w,Jeju Volcanic Island and Lava Tubes,South Korea
http://example.com/id/49573628h,Hilton Cabo Verde Sal Resort,Cape Verde
http://example.com/id/4959022m,Brazos Valley Museum of Natural History,United States of America
http://example.com/id/49591793b,Marienkirche (Werdau),Germany
http://example.com/id/49593283h,Breite Straße 19,Germany
http://example.com/id/49593839h,Friedrichplatz 8,Germany
http://example.com/id/49594109m,Katharinenstraße 8,Germany
http://example.com/id/49594118m,Katharinenstraße 11,Germany
http://example.com/id/49594143h,Kurstraße 6,Germany
http://example.com/id/49594857m,Rosa-Luxemburg-Platz 4,Germany
http://example.com/id/49595033h,Schloßstraße 5,Germany
http://example.com/id/49595384m,Kanzleihaus,Germany
http://example.com/id/49602136m,Apiculture Museum Krapje,Slovenia
http://example.com/id/49603896m,Baraga House,Slovenia
http://example.com/id/49604052m,Birthplace of Hugo Wolf,Slovenia
http://example.com/id/49604184m,Birthplace of Janez Jalen,Slovenia
http://example.com/id/49604215m,Brewery Museum,Slovenia
http://example.com/id/49604230m,Časar Mill,Slovenia
http://example.com/id/49604243m,Cave Železna jama and Caving Collection,Slovenia
http://example.com/id/49604258m,DLUM Gallery,Slovenia
http://example.com/id/49604275m,Fran Miklošič Memorial Room,Slovenia
http://example.com/id/49604290m,Ethnological Collection of Agricultural Implements,Slovenia
http://example.com/id/49604304m,Franc Riemer Municipal Gallery,Slovenia
http://example.com/id/49604322m,Gasworks Museum,Slovenia
http://example.com/id/49604337m,Grubelnik Collection,Slovenia
http://example.com/id/49604351m,Miško Kranjec Farm,Slovenia
http://example.com/id/49604369m,Homogea (Permanent collection Mammoth Hunters),Slovenia
http://example.com/id/49604385m,Eco-Museum of Hop-Growing and Brewing Industry in Slovenia,Slovenia
http://example.com/id/49604399m,Javnik Wood Rafting Museum,Slovenia
http://example.com/id/49604430m,Jože Lacko Memorial Room,Slovenia
http://example.com/id/49604447m,Lake Shed Museum,Slovenia
http://example.com/id/49604461m,Laško Museum,Slovenia
http://example.com/id/49604479m,Levstik House (Memorial Rooms of Fran Levstik and Josip Stritar),Slovenia
http://example.com/id/49604493m,Ljubljana Puppet Theatre Museum Collection,Slovenia
http://example.com/id/49604506m,Lojze Spacal Gallery and the Karst House,Slovenia
http://example.com/id/49604522m,Karst House,Slovenia
http://example.com/id/49604536m,Marija Sušnik Ethnographic Collection,Slovenia
http://example.com/id/49604553m,Memorial Room of General Rudolf Maister,Slovenia
http://example.com/id/49604572m,"Museum of Medicine, Institute for the History of Medicine",Slovenia
http://example.com/id/49604588m,Muta Forge Museum,Slovenia
http://example.com/id/49604605m,Peter Dajnko Farm,Slovenia
http://example.com/id/49604634m,Podgoršek Blacksmith's Museum,Slovenia
http://example.com/id/49604649m,Ralo Museum,Slovenia
http://example.com/id/49604664m,Shoemaker's Museum,Slovenia
http://example.com/id/49604679m,Slomšek Room,Slovenia
http://example.com/id/49604696m,Soklič Museum,Slovenia
http://example.com/id/49604713m,Stražna Krajina Ethnological and Historical Collection,Slovenia
http://example.com/id/49604734m,Tabor Military Museum,Slovenia
http://example.com/id/49604748m,Union of Slovene Fine Arts Associations (ZDSLU) Gallery,Slovenia
http://example.com/id/49604763m,Vaneča Memorial Room,Slovenia
http://example.com/id/49604779m,Vlastja Photographic Museum,Slovenia
http://example.com/id/49604795m,Vransko Motorcycle Museum,Slovenia
http://example.com/id/49604811m,War Museum,Slovenia
http://example.com/id/49604828m,"Žalec Institution for Culture, Sport and Tourism",Slovenia
http://example.com/id/49604839m,Žiri Museum,Slovenia
http://example.com/id/496060b,Headquarters of the French Communist Party,France
http://example.com/id/4961884m,Bressingham Steam and Gardens,United Kingdom
http://example.com/id/49641014w,Higashijima,Japan
http://example.com/id/49646126w,Kitanoshima,Japan
http://example.com/id/4966378b,Bridge in Tinicum Township,United States of America
http://example.com/id/4966383b,Bridge in West Earl Township,United States of America
http://example.com/id/4966438b,Bridge of Lions,United States of America
http://example.com/id/4966455b,Bridge of the Americas,Mexico
http://example.com/id/4966455b,Bridge of the Americas,United States of America
http://example.com/id/4967130b,Brig o' Doon,United Kingdom
http://example.com/id/4968560b,Brisbane Convention & Exhibition Centre,Australia
http://example.com/id/4968867m,Bristol City Museum and Art Gallery,United Kingdom
http://example.com/id/496950b,Palácio do Planalto,Brazil
http://example.com/id/4969927m,British Empire and Commonwealth Museum,United Kingdom
http://example.com/id/4971983m,Broad Top Coal Miners Museum and Entertainment Center,United States of America
http://example.com/id/4972370b,Broadway-Chambers Building,United States of America
http://example.com/id/4974625b,Brookhaven/Oglethorpe,United States of America
http://example.com/id/4974851m,Center for Brooklyn History,United States of America
http://example.com/id/4978056m,Bruce Museum of Arts and Science,United States of America
http://example.com/id/4978405m,Museum of the Puck Region,Poland
http://example.com/id/49787421w,Chapel of Saint Michael the Archangel (La Seo of Zaragoza),Spain
http://example.com/id/49807274h,Hilton London Bankside,United Kingdom
http://example.com/id/498235b,Yi Sun-sin Bridge,South Korea
http://example.com/id/498261b,Reales Alcázares,Spain
http://example.com/id/498261w,Reales Alcázares,Spain
http://example.com/id/49834972m,Museum of the Claretian Martyrs,Spain
http://example.com/id/4985660m,Buffalo Bill Center of the West,United States of America
http://example.com/id/4985792m,Buffalo Museum of Science,United States of America
http://example.com/id/4992220b,Cathédrale Saint-Louis-des-Invalides,France
http://example.com/id/4993586w,Jelling Heritage Site,Denmark
http://example.com/id/4993716h,Castle of Alvito,Portugal
http://example.com/id/4994352b,Besalú Bridge,Spain
http://example.com/id/499486b,Bank of America Plaza,United States of America
http://example.com/id/499527w,Shalamar Gardens,Pakistan
http://example.com/id/49963329m,Buso della rana,Italy
http://example.com/id/499901m,Wilhelm-Hack-Museum,Germany
http://example.com/id/4999136m,Burlesque Hall of Fame,United States of America
http://example.com/id/4999251h,Burlington Hotel,United States of America
http://example.com/id/4999267b,Burlington Northern Railroad Bridge 5.1,United States of America
http://example.com/id/4999268b,Burlington Northern Railroad Bridge 9.6,United States of America
http://example.com/id/5000140m,Burnside Plantation,United States of America
http://example.com/id/5000987m,Living Museum of Bujumbura,Burundi
http://example.com/id/5001293b,Busby's Bore,Australia
http://example.com/id/500189w,M'banza-Kongo,Angola
http://example.com/id/500215w,Church of Chonchi,Chile
http://example.com/id/500226w,Church of Colo,Chile
http://example.com/id/50027479m,Museum of Modern Electronic Music,Germany
http://example.com/id/5004702m,Byzantine Museum of Komotini,Greece
http://example.com/id/5004703m,Byzantine Museum of Ioannina,Greece
http://example.com/id/5004704m,Byzantine Museum of Veroia,Greece
http://example.com/id/5006161b,C. L. Schmitt Bridge,United States of America
http://example.com/id/500718w,Church of Quinchao,Chile
http://example.com/id/50073497m,Klianti House,Bulgaria
http://example.com/id/500796w,Church of Our Lady of Sorrows,Chile
http://example.com/id/501072w,Church of Santa María de Loreto,Chile
http://example.com/id/501097w,Church of Caguach,Chile
http://example.com/id/501103w,Church of San Francisco,Chile
http://example.com/id/501110w,Church of Tenaún,Chile
http://example.com/id/50132851m,Helsingborg museum,Sweden
http://example.com/id/50148302m,Civica Raccolta del Disegno,Italy
http://example.com/id/50148377b,Ottergembrug,Belgium
http://example.com/id/5018173b,Roseman Covered Bridge,United States of America
http://example.com/id/501944m,Wendisches Museum,Germany
http://example.com/id/5019871m,Calico Museum of Textiles,India
http://example.com/id/502025m,Blonay–Chamby Museum Railway,Switzerland
http://example.com/id/502098b,Baths of Caracalla,Italy
http://example.com/id/502098m,Baths of Caracalla,Italy
http://example.com/id/5021049m,California State Mining and Mineral Museum,United States of America
http://example.com/id/50213803m,Centre Joë Bousquet et son temps,France
http://example.com/id/502157m,Ethnographic Museum of Zagreb,Croatia
http://example.com/id/5024011b,Caltrans District 7 Headquarters,United States of America
http://example.com/id/5027175m,Camp Floyd State Park Museum,United States of America
http://example.com/id/50275715m,Paimio Electrical Museum,Finland
http://example.com/id/50275719m,Johannes Linnakoski Youth home,Finland
http://example.com/id/50275727m,Sakkola Museum,Finland
http://example.com/id/50281482b,Église protestante,France
http://example.com/id/50285676m,Knappenwelt Gurgltal,Austria
http://example.com/id/5028832b,Camí dels Reis metro station,Spain
http://example.com/id/5029233m,Canada's Northern House,Canada
http://example.com/id/5029759m,Canadian Bank of Commerce,Canada
http://example.com/id/5030072m,Canadian Golf Hall of Fame,Canada
http://example.com/id/50308536h,DoubleTree by Hilton Hotel Dubai - Jumeirah Beach,United Arab Emirates
http://example.com/id/5031051b,Canal de Givors,France
http://example.com/id/5031053b,Canal de Meaux à Chalifert,France
http://example.com/id/5031057b,Canal de la Bruche,France
http://example.com/id/50320660m,Kunstfonds,Germany
